panel_id,voltage,current,panel_temp,dust_index,efficiency,temperature,humidity,cloudcover,precip,wind_speed,GHI (kWh/m²/day),DNI (kWh/m²/day),DHI (% of GHI),Snowfall (mm/year),Quarter1-Cloud cover,Quarter1-Sunshine duration,Quarter1-Ambient temperature,Quarter1-Relative humidity,Quarter1-Precipitation,Quarter2-Cloud cover,Quarter2-Sunshine duration,Quarter2-Ambient temperature,Quarter2-Relative humidity,Quarter2-Precipitation,Quarter3-Cloud cover,Quarter3-Sunshine duration,Quarter3-Ambient temperature,Quarter3-Relative humidity,Quarter3-Precipitation,Quarter4-Cloud cover,Quarter4-Sunshine duration,Quarter4-Ambient temperature,Quarter4-Relative humidity,Quarter4-Precipitation,YearlyCloud cover,Sunshine duration,Ambient temperature,Relative humidity,Precipitation,Label (Yes/No),irradiance
13,33.31817708945807,7.375165381565518,45.405622917092515,0.8270454911428297,0.10071630433320193,21,53,50,0.0,4,2.171,3.603,53.28,331.6,82.33,0.24,13.36,77.9,431.25,69.48,2.13,31.44,87.94,717.41,57.27,0.36,21.73,70.03,670.39,75.3,2.93,13.12,81.25,536.68,71.1,1.42,19.91,79.28,2355.73,No,154.99823159665448
1,26.211653929993197,6.898713510160172,40.75291265141847,0.9746231168075656,0.001467794118069186,20,28,100,0.0,5,5.26,5.709,20.88,84.2,21.38,9.45,17.46,54.51,274.49,11.71,10.05,23.29,26.2,157.47,17.77,8.49,22.69,56.92,290.33,34.28,6.14,33.62,54.31,12.82,21.28,8.53,24.26,47.98,735.11,Yes,1.987962164496864
7,41.15891607350499,8.732151226054736,45.75608110668774,0.8456047950983965,0.7104152963366707,25,48,0,0.0,14,3.744,1.75,42.29,446.1,95.02,3.09,-3.75,73.17,595.02,56.19,0.9,33.61,92.52,691.04,55.29,1.19,36.65,91.63,677.23,99.49,5.19,21.02,79.32,588.63,76.5,2.59,21.88,84.16,2551.92,No,978.553714145801
9,38.266308962650015,9.007304357473265,40.704613418173714,0.8551958061969787,0.5056878799970665,20,28,32,0.0,5,3.75,2.222,36.24,140.4,88.72,1.65,19.05,97.87,657.08,52.64,0.05,34.37,86.58,645.13,57.84,5.23,33.67,96.73,502.91,63.79,0.91,41.5,75.3,419.74,65.75,1.96,32.15,89.12,2224.86,No,658.2255585909011
1,33.871097825225014,8.023385214658507,45.13743816680407,0.5771771953713426,0.48913547688223946,16,82,50,0.0,4,2.083,2.334,54.65,158.3,81.36,0.08,7.28,87.74,546.15,74.68,3.96,6.73,78.42,631.67,76.91,0.09,28.52,88.6,404.48,87.38,3.13,5.24,86.78,598.3,80.08,1.82,11.94,85.38,2180.6,No,568.6255910719701
12,35.05645714922179,7.1355732946642805,48.75234930967547,0.5182523114132099,0.8903160332062942,23,36,0,0.0,8,5.915,5.113,18.46,45.1,39.94,11.41,16.0,46.21,12.31,28.74,11.31,22.23,66.62,236.48,47.37,10.54,17.07,31.56,147.81,16.8,8.97,24.43,67.81,162.65,33.21,10.56,19.93,53.05,559.25,Yes,925.5244160231349
8,31.485036958047314,9.589523036103865,44.73474004037447,0.4062542664278276,0.024165928321471564,21,16,100,0.0,7,3.902,2.038,31.91,455.6,98.39,4.19,1.05,84.58,681.23,78.62,0.8,3.59,95.92,572.64,85.29,2.24,21.62,99.31,498.64,83.74,1.04,1.09,93.51,691.54,86.51,2.07,6.84,93.33,2444.05,No,26.656074624272534
11,40.0871686334326,7.249589872245344,43.045558664138056,0.81809489504588,0.3244821382912214,30,35,0,0.0,9,3.336,3.722,50.74,461.4,52.73,2.74,32.34,87.5,440.69,67.02,1.91,8.07,80.29,568.07,92.74,4.45,36.76,96.51,531.06,67.3,0.35,41.52,71.97,652.93,69.95,2.36,29.67,84.07,2192.75,No,430.1588742531271
19,40.69186608431934,5.837967700072561,46.01638110528731,0.1820676122780246,0.12671743916003053,27,20,0,0.0,6,4.777,4.341,20.26,51.9,33.0,10.47,34.43,63.91,44.39,23.54,7.53,18.54,47.24,207.47,19.09,10.27,29.66,21.05,148.41,45.61,9.12,21.95,32.68,91.26,30.31,9.35,26.14,41.22,491.53,Yes,139.04287143015566
17,35.47008118473958,8.458389009957068,48.485913103964265,0.0562249158241932,0.838022784711451,23,41,0,0.0,6,3.865,1.801,25.98,144.0,95.71,0.94,23.63,76.83,382.74,54.23,4.26,4.12,76.87,516.47,82.86,2.82,42.23,83.03,449.67,76.81,2.71,34.36,98.05,688.61,77.4,2.68,26.08,83.7,2037.49,No,1035.7241110507123
8,38.070591932556034,6.895225326358483,39.4640836505912,0.947893822684675,0.34822474025863454,21,53,50,0.0,4,5.734,5.899,23.53,97.3,20.67,10.3,22.89,53.85,178.49,49.75,10.37,34.05,61.75,338.59,42.58,8.75,20.04,38.52,7.59,30.96,9.03,25.51,68.7,341.8,35.99,9.61,25.62,55.7,866.47,Yes,486.1725389254952
3,35.52586033680177,8.988608793499175,46.30328077352601,0.003778185203477,0.38913834414162773,25,26,0,0.0,8,3.549,2.541,50.08,466.5,96.04,4.22,26.85,85.95,443.7,56.18,2.91,2.97,87.31,617.14,76.28,0.22,-2.11,73.4,432.62,99.49,2.07,9.6,71.57,613.25,82.0,2.36,9.33,79.56,2106.71,No,397.077629823179
3,30.989823683372208,7.618862303326581,51.587704095087,0.9768293218758518,0.05201079167330659,30,35,0,0.0,18,2.55,3.774,33.2,139.0,81.7,0.58,13.66,82.71,580.33,99.58,1.33,13.79,73.97,602.86,86.38,2.89,7.29,88.63,577.18,58.56,2.43,16.76,99.48,693.48,81.55,1.81,12.88,86.2,2453.85,No,76.27002034322837
1,33.76452989310903,8.603713240544197,47.86828481638358,0.7288533698737658,0.2565938388270577,19,68,0,0.0,4,4.367,5.615,17.33,15.7,37.34,9.56,30.1,35.47,167.99,26.22,11.9,20.84,34.74,132.96,32.58,7.51,33.31,33.28,335.93,14.14,9.94,33.14,28.44,363.12,27.57,9.73,29.35,32.98,1000.0,Yes,373.1787860587946
5,35.39578390031587,9.401500346552158,45.288770733336136,0.3284989196978276,0.3453084095594398,25,26,0,0.0,8,3.572,2.526,48.03,249.0,84.78,1.53,-3.9,98.43,381.14,91.2,1.01,14.61,94.67,452.22,93.29,2.99,13.31,89.87,503.02,67.36,4.4,10.49,76.02,677.87,84.16,2.48,8.63,89.75,2014.25,No,390.21998643209645
10,33.63635684376967,6.791141135379278,48.19868753349447,0.6978198430863103,0.228434294480586,17,46,100,0.0,4,5.62,6.271,19.17,31.4,25.54,8.61,16.47,44.92,185.37,33.54,8.18,27.26,63.91,358.3,33.34,6.26,34.38,55.29,125.99,15.89,6.86,18.35,22.28,338.31,27.08,7.48,24.12,46.6,1007.97,Yes,262.6582242017031
7,34.34404016769489,7.434062869107595,47.26248228051341,0.8178751571851274,0.16175376576177217,17,46,100,0.0,4,2.157,2.496,38.38,196.5,60.87,1.81,38.21,93.01,630.37,72.86,3.05,8.36,72.23,499.14,74.78,0.34,-0.59,77.89,512.66,69.67,0.71,6.29,77.85,400.36,69.54,1.48,13.07,80.24,2042.53,No,229.52068968787674
9,34.72580132747265,7.924328927342937,48.76800554579907,0.2453620559864359,0.8934455149998688,14,45,7,0.0,4,3.769,3.874,59.29,459.6,99.29,4.24,43.03,89.25,678.46,56.6,4.1,41.56,86.2,445.06,76.34,4.24,33.49,85.71,456.51,96.33,4.64,8.53,94.35,505.45,82.14,4.3,31.65,88.88,2085.48,No,1012.4871818281038
7,34.75736450640361,9.537551319034344,34.88034194508528,0.7708956832795819,0.45619688897124555,24,25,0,0.0,9,4.898,6.059,23.21,47.7,24.03,8.18,31.11,36.41,78.4,13.39,8.8,24.64,62.05,82.96,25.24,10.85,31.47,39.23,172.17,22.13,11.6,17.37,66.69,256.45,21.2,9.86,26.15,51.1,589.98,Yes,566.6579101943391
9,35.15677547149245,7.341617282059555,37.23271933168368,0.8043696250082402,0.08245766001851561,20,28,32,0.0,5,1.669,3.453,42.94,362.9,88.6,5.24,14.61,94.34,472.06,83.02,0.62,-4.0,72.87,494.77,51.55,3.78,10.83,92.09,392.22,60.84,2.45,14.13,73.93,747.8,71.0,3.02,8.89,83.31,2106.85,No,111.36616181774656
8,31.818184800810197,7.405496304050993,50.024145747416185,0.2493546301253454,0.3364987629256901,19,36,75,0.0,4,4.402,4.453,20.66,63.7,39.58,7.09,34.18,51.94,317.64,31.6,8.49,34.54,49.11,325.08,48.13,10.05,25.98,20.18,15.01,18.03,7.12,20.1,35.25,135.02,34.34,8.19,28.7,39.12,792.75,Yes,406.5495287171072
12,32.84895155261619,8.478140575555809,37.4736041191928,0.0419263543779835,0.7249137081583162,26,32,0,0.0,8,1.829,2.219,59.14,238.8,70.95,0.04,30.97,82.41,413.68,98.43,4.66,31.31,98.74,527.81,85.93,1.24,29.86,70.42,422.36,71.26,0.07,18.1,85.68,608.1,81.64,1.5,27.56,84.31,1971.95,No,912.942058340277
2,31.146247202900092,7.422771274289429,47.00769317859603,0.2041222845580976,0.6680576430976148,23,28,0,0.0,7,2.786,2.668,57.47,407.7,91.57,0.8,34.59,82.99,383.75,53.0,4.07,13.6,96.04,650.35,51.08,4.12,4.62,82.68,609.28,93.64,2.74,35.42,93.49,530.45,72.32,2.93,22.06,88.8,2173.83,No,673.5326370833955
1,37.9334466490586,8.152525882897617,43.239751719838544,0.2006464088893944,0.8062439442303002,0,74,9,0.0,16,5.149,4.718,18.54,2.9,49.26,9.75,25.01,39.19,202.27,25.2,8.16,24.28,33.8,67.52,32.26,11.06,18.06,21.64,92.55,49.19,10.97,26.92,66.46,166.98,38.98,9.98,23.57,40.27,529.32,Yes,866.8754971409085
16,28.683059174479027,6.448462579031873,40.019053772020015,0.0652404541754831,0.5243059812407157,19,68,0,0.0,4,3.702,2.24,28.02,134.8,77.8,5.96,2.25,72.99,539.36,78.17,1.77,10.13,82.73,492.8,95.77,0.25,6.73,94.26,687.73,55.58,5.84,29.67,78.18,546.01,76.83,3.46,12.2,82.04,2265.9,No,592.5547156372689
5,38.46077102995078,10.214329942556596,46.74824878573737,0.7260073846551959,0.4244584716812756,14,52,7,0.0,4,6.155,4.827,17.59,74.3,24.39,11.08,21.56,55.1,16.92,25.42,8.06,31.33,68.35,172.83,42.99,10.2,34.35,60.56,29.05,38.53,9.21,15.33,32.57,345.66,32.83,9.64,25.64,54.14,564.46,Yes,596.5427048907317
3,39.15904819178853,6.652290769690596,46.00516751858285,0.3799749244584082,0.45031273383286147,14,45,7,0.0,4,2.026,3.479,36.27,498.3,68.83,1.76,6.96,89.76,415.96,97.68,1.77,9.77,71.38,467.26,70.95,2.22,8.65,71.22,487.72,88.92,2.63,9.54,79.14,582.91,81.6,2.09,8.73,77.88,1953.85,No,487.9098101507768
12,34.09345823905213,7.678247296009792,55.55171326048189,0.8843861674538583,0.02104965918993946,29,26,0,0.0,8,5.644,4.487,18.91,94.7,19.86,10.01,29.8,42.41,351.57,39.47,8.75,26.39,54.63,222.07,45.15,8.14,21.0,30.69,14.17,11.72,11.22,28.57,53.03,230.49,29.05,9.53,26.44,45.19,818.3,Yes,30.502952092914228
8,27.190588736518105,7.967518964157906,41.87594397732055,0.2521711056651859,0.07050899423717027,21,53,50,0.0,4,5.905,6.34,24.41,17.5,44.99,10.42,20.06,23.36,100.5,46.49,9.8,29.42,32.86,269.77,11.12,8.25,27.54,27.3,308.63,19.4,9.91,23.1,49.8,40.29,30.5,9.59,25.03,33.33,719.19,Yes,84.15531305477748
3,33.916068314098126,9.912688134356795,52.20055060034587,0.4532321650999273,0.010379313259120816,19,35,100,0.0,4,6.061,6.431,16.8,21.4,10.67,10.35,27.88,28.9,296.68,21.97,6.81,23.45,24.55,98.72,24.85,11.11,30.85,42.14,271.72,32.75,8.05,29.52,54.17,232.16,22.56,9.08,27.92,37.44,899.28,Yes,11.314506847224333
1,34.80744751613354,6.6751542190672595,46.76211457192157,0.6390174289267628,0.5771989107861532,24,18,11,0.0,4,1.989,2.652,54.89,434.4,66.8,0.28,20.49,84.22,407.16,89.74,1.7,27.29,73.04,697.76,86.96,2.33,26.47,75.62,744.53,89.81,4.73,2.67,70.53,594.51,83.33,2.26,19.23,75.85,2443.96,No,704.8881715157632
3,31.96820534021326,9.983704135478751,41.69489059228644,0.877464949671778,0.17755296716873384,22,13,64,0.0,8,5.855,6.43,20.99,24.2,23.11,7.92,21.53,53.65,199.05,25.42,6.89,15.44,30.94,40.3,41.42,6.67,29.48,39.28,27.52,42.51,9.48,19.72,64.73,16.97,33.12,7.74,21.54,47.15,283.84,Yes,208.2294018649588
5,33.45434481857527,8.757176821102023,48.996232287586224,0.5246211016193748,0.16592403138778686,17,46,100,0.0,4,4.774,4.601,18.59,91.5,33.0,10.43,24.8,21.44,24.07,31.52,10.31,19.31,56.1,304.0,26.48,10.48,23.08,53.92,286.5,49.68,8.07,23.22,28.28,76.53,35.17,9.82,22.6,39.94,691.1,Yes,183.08544881929302
15,39.59058559659005,8.417095324423245,47.828692522269755,0.3735246278123828,0.901069891207272,30,35,0,0.0,9,3.24,1.574,33.25,455.0,56.49,0.31,24.03,98.39,687.98,98.74,4.52,16.87,98.4,534.99,67.5,2.69,35.7,97.53,509.13,73.11,5.39,-2.65,93.52,545.33,73.96,3.23,18.49,96.96,2277.43,No,1089.0797687113115
14,36.994781486905225,7.015366312982044,45.17921647429024,0.8670150784720089,0.20896164598029687,26,45,0,0.0,13,4.422,4.696,16.77,8.9,14.83,8.76,19.13,38.21,188.78,37.62,6.24,30.99,51.4,30.66,44.94,11.53,16.22,33.84,302.33,39.93,7.11,19.19,38.52,181.7,34.33,8.41,21.38,40.49,703.47,Yes,299.15067497864993
3,32.2263076568657,8.571141242038074,46.33147678220312,0.3102464246876105,0.407201433638683,21,73,0,0.0,8,2.4,3.121,41.45,485.4,67.62,4.44,7.86,85.26,582.21,66.46,2.83,8.96,70.18,455.87,85.0,4.63,9.01,82.24,389.01,61.85,4.68,25.3,76.17,471.54,70.23,4.14,12.78,78.46,1898.63,No,492.4595076427557
1,30.207202491213703,7.2765133775802,42.01506484477234,0.0794236996325764,0.4992698248571795,21,53,50,0.0,4,4.839,5.913,19.33,48.4,35.92,6.11,28.08,50.93,116.19,13.43,6.55,33.46,54.46,47.66,24.27,9.55,31.71,22.18,88.74,45.59,6.05,19.03,67.95,230.03,29.8,7.06,28.07,48.88,482.62,Yes,589.329888063578
5,34.01894804717069,9.266661253198412,40.871064373727464,0.44504210751024,0.209206325433169,24,25,0,0.0,9,2.901,1.568,58.82,236.5,84.76,4.86,8.96,92.46,687.16,62.07,5.95,-3.97,76.51,667.51,59.71,4.19,37.78,98.78,552.84,98.56,2.47,5.91,85.42,618.68,76.28,4.37,12.17,88.29,2526.19,No,274.55779858994697
14,34.35962966194869,7.028937970892267,48.79721086911292,0.7850933064979919,0.06625039631361432,23,47,0,0.0,7,1.562,1.807,37.11,347.7,72.45,1.22,24.46,87.0,571.67,54.53,5.56,24.61,77.92,632.78,65.9,3.04,12.06,96.41,747.74,58.06,0.14,5.97,87.7,440.23,62.74,2.49,16.78,87.26,2392.42,No,92.37589179455159
7,36.48859756208995,7.8868415055439165,43.88030287843363,0.030780831753523,0.09277826160718138,19,33,100,0.0,6,2.193,1.698,58.1,454.6,54.24,3.44,43.02,92.41,559.43,62.06,1.67,31.81,93.42,573.26,56.05,5.6,37.24,74.22,396.27,76.79,1.7,9.16,72.62,732.52,62.29,3.1,30.31,83.17,2261.48,No,104.31052304895651
9,33.394049862297024,7.4447269119868285,44.59958500875454,0.5858822449895921,0.17322839750794133,23,41,0,0.0,6,6.204,5.288,22.75,56.2,32.11,6.69,17.52,46.48,100.82,10.84,10.34,15.65,49.76,202.2,48.75,8.91,16.27,47.58,315.41,49.87,8.58,21.41,65.33,71.72,35.39,8.63,17.71,52.29,690.15,Yes,193.4655447048053
15,36.53449872608559,7.012477037573006,46.399107979721386,0.5944640485272361,0.9491933929259153,23,36,0,0.0,8,3.298,2.251,51.38,129.6,76.17,0.73,9.67,77.76,689.6,59.68,4.85,34.7,84.97,462.69,61.34,2.79,-4.56,85.94,732.29,57.74,3.44,43.09,95.82,693.89,63.73,2.95,20.72,86.12,2578.47,No,1115.6371828110878
15,40.805462120180685,8.741319816907914,46.32644172391904,0.9285417634273816,0.2063290419900232,23,13,100,0.0,4,6.027,4.112,17.96,28.0,15.84,7.74,21.2,46.09,248.89,25.24,10.32,21.72,34.51,202.95,10.95,6.48,23.36,67.15,270.57,13.53,11.08,29.65,50.55,307.61,16.39,8.91,23.98,49.58,1030.02,Yes,290.92333664319017
10,37.446503067332785,8.535458747409633,37.85336764512968,0.2864648171450218,0.660019201263794,27,25,0,0.0,10,5.099,5.276,17.59,31.6,13.48,7.82,34.33,67.24,125.58,32.83,11.46,15.12,60.53,355.64,13.65,6.97,34.21,46.88,5.32,20.31,8.7,28.86,56.66,373.28,20.07,8.74,28.13,57.83,859.82,Yes,760.0845078125081
13,34.85573447800768,9.209010198900998,51.43126043227429,0.2788366132106962,0.8062080515355174,30,35,0,0.0,18,3.821,1.876,53.17,269.7,59.3,2.41,6.08,74.08,464.68,93.37,0.64,43.63,70.15,621.84,92.83,5.6,2.2,90.95,415.26,67.63,4.39,12.3,79.4,418.52,78.28,3.26,16.05,78.65,1920.3,No,1045.7527082252614
19,34.450548586840114,6.220124891791833,45.605910759503395,0.4404836513396781,0.8393790540643705,29,21,0,0.0,4,5.336,5.688,19.17,73.1,30.87,6.45,18.84,62.0,271.84,45.79,6.71,34.8,30.47,4.42,49.9,7.69,28.36,28.83,217.59,46.16,7.92,28.41,29.4,234.3,43.18,7.19,27.6,37.67,728.15,Yes,964.4064922789373
7,33.929980597460386,9.064170702341045,43.986733685889256,0.3569149014715151,0.13865528065071878,26,65,25,0.0,19,2.411,1.929,45.77,411.4,65.62,0.16,5.72,90.47,745.91,50.67,1.84,-1.9,79.49,527.22,96.04,0.48,33.86,81.87,679.22,75.67,0.24,42.31,72.48,599.13,72.0,0.68,20.0,81.08,2551.48,No,184.70435829717547
17,38.54192273735643,10.505448905356891,47.15423002584873,0.7363458626893268,0.5420492938263299,21,53,50,0.0,4,3.18,1.726,32.19,180.2,55.42,1.25,25.35,91.97,622.61,73.76,0.31,42.95,75.04,625.66,95.64,4.19,5.9,79.47,386.33,80.64,3.68,31.28,70.33,681.69,76.36,2.36,26.37,79.2,2316.29,No,696.1960188221827
4,33.118059662146095,7.548358910823053,46.18271096807432,0.6417520771315496,0.5886948378875443,23,36,0,0.0,8,1.679,2.805,25.68,391.4,74.4,2.75,4.81,80.84,443.2,86.77,1.19,25.84,78.39,621.37,77.02,2.54,28.65,82.47,683.01,86.48,3.24,38.85,94.87,574.44,81.17,2.43,24.54,84.14,2322.02,No,647.2106902987808
5,35.135668126999946,9.89514861210897,48.83531344744851,0.7589210379062663,0.47307847594252084,21,17,44,0.0,5,6.186,6.077,17.25,39.9,26.39,11.87,18.62,59.96,125.32,39.23,8.52,26.57,61.63,301.56,44.66,6.36,28.84,27.0,155.93,31.94,8.42,25.39,69.83,50.71,35.56,8.79,24.86,54.6,633.52,Yes,670.4983048482375
7,35.15359370564325,7.736838727940174,47.6899183607547,0.8200417911986891,0.5250481786390593,16,82,50,0.0,4,5.608,6.206,19.02,6.7,30.64,8.08,28.44,67.55,182.1,28.65,9.93,17.07,32.68,344.62,36.8,6.08,19.09,54.14,286.65,43.59,7.75,33.62,47.65,261.2,34.92,7.96,24.56,50.5,1074.57,Yes,698.9512139403248
13,33.4946474215654,6.627590262438693,48.58923114498133,0.9229811327341476,0.27290629539370526,17,50,6,0.0,4,4.407,6.031,23.53,91.4,20.61,11.42,21.41,47.62,18.94,11.76,10.32,23.89,32.81,71.41,36.8,6.0,31.12,23.96,71.81,25.45,8.91,22.1,36.04,361.47,23.65,9.16,24.63,35.11,523.63,Yes,365.57679482765474
15,30.882603356347698,7.694367557593204,51.75496952863758,0.4309367317846476,0.10869527510773418,24,36,0,0.0,4,3.342,2.076,45.88,260.9,57.49,2.48,10.51,73.37,683.94,74.93,2.08,20.25,92.64,381.86,77.34,2.87,39.65,86.68,426.5,69.43,3.73,-2.7,96.54,400.42,69.8,2.79,16.93,87.31,1892.72,No,132.0623094332121
11,35.968923510853,9.048203967675276,49.41812274485486,0.9846973894715496,0.0566253105799174,19,35,97,0.0,4,3.001,2.942,35.13,183.0,88.23,5.61,-2.36,74.0,615.81,90.22,4.75,30.98,96.62,456.51,55.36,3.69,36.11,87.46,736.12,89.78,4.2,-1.99,73.23,669.31,80.9,4.56,15.68,82.83,2477.75,No,87.80062461115595
4,34.81698808443385,7.161823517668468,44.19756889835719,0.2156608134036527,0.45539785131140864,27,20,0,0.0,6,3.694,1.699,44.39,429.7,99.32,4.35,8.92,90.99,639.66,85.0,5.13,-0.63,73.25,615.23,97.69,2.8,43.03,98.14,713.59,95.49,5.39,35.99,90.85,384.15,94.38,4.42,21.83,88.31,2352.63,No,512.5293463515076
13,36.50072140830971,7.399661340993513,39.38549421961584,0.7143651619473286,0.6637622294110237,25,48,0,0.0,14,1.564,2.15,57.05,367.3,95.97,2.68,41.83,83.89,451.6,57.57,5.96,11.69,74.8,378.15,64.28,5.33,21.7,88.97,720.9,75.64,5.03,11.19,99.31,404.56,73.36,4.75,21.6,86.74,1955.21,No,981.6177191069918
7,33.3991990806825,8.593539432293191,53.338989665022574,0.5340093173071893,0.46509891213687693,19,36,75,0.0,4,3.775,3.1,32.06,136.4,95.74,0.33,9.79,84.61,383.24,95.35,1.72,-3.57,99.81,491.77,93.84,2.72,28.16,77.23,563.58,62.88,5.71,-1.95,78.24,709.92,86.95,2.62,8.11,84.97,2148.51,No,490.6164324561159
19,38.66246389643914,8.003060116738572,43.811383133264435,0.8169005946848834,0.00595833802426718,27,39,0,0.0,6,3.367,3.116,51.81,395.4,73.79,2.02,9.14,90.38,734.74,79.05,5.48,-4.29,93.83,695.1,81.55,5.6,24.5,77.22,455.89,77.79,5.44,-1.38,88.13,663.68,78.04,4.64,6.99,87.39,2549.41,No,8.342556637428844
2,32.369678656364464,8.584622952486741,42.63446293319739,0.476770520606426,0.15855271827165524,23,13,100,0.0,4,2.362,3.113,43.16,197.2,88.36,0.79,6.41,90.28,448.96,83.94,5.86,36.57,74.8,570.19,71.12,5.95,43.22,73.81,715.77,59.67,1.92,12.67,78.6,694.97,75.77,3.63,24.72,79.37,2429.89,No,183.8690289279237
10,40.13612085205368,8.237829540758336,36.316365911177805,0.7839386353624312,0.12667329745752118,21,16,100,0.0,7,2.81,2.015,54.34,499.9,66.12,5.05,38.65,99.88,503.52,87.8,1.37,26.24,91.15,652.92,60.36,5.09,16.05,76.49,578.45,93.17,5.8,32.41,70.17,425.51,76.86,4.33,28.34,84.42,2160.4,No,150.26796113356045
13,29.757090470515216,8.479625319551573,46.69236552656056,0.930168714647678,0.06189695172563313,19,35,100,0.0,4,3.342,3.322,25.3,188.2,74.6,2.52,40.93,80.79,726.37,72.97,5.79,31.87,94.88,414.33,79.31,0.86,9.88,88.71,647.33,51.96,3.19,23.27,72.36,562.76,69.71,3.09,26.49,84.18,2350.79,No,79.95881176946291
6,36.30431019367067,7.567698814190459,45.74443301976885,0.7322942661400873,0.07788094130211654,29,26,0,0.0,8,4.822,5.801,21.44,33.3,40.19,9.89,27.75,47.67,4.27,37.86,8.26,33.85,60.9,220.39,20.09,7.22,21.81,43.83,111.02,30.6,6.99,34.55,25.4,349.48,32.18,8.09,29.49,44.45,685.16,Yes,143.83844080041936
12,36.42629204757987,8.231730942030392,37.4244253187526,0.7760942862183243,0.28316986816338524,26,32,0,0.0,10,5.531,6.184,22.24,12.1,46.1,6.4,25.68,27.11,4.39,26.88,7.77,24.72,48.86,16.4,14.92,9.35,21.86,56.46,244.61,43.82,10.15,23.6,53.65,103.27,32.93,8.42,23.96,46.52,368.67,Yes,405.1382056843535
12,32.613328796177356,7.072626994304066,47.26637021066587,0.0671754312658561,0.44335680772378966,19,36,75,0.0,4,1.751,2.294,56.2,406.3,61.61,5.72,26.11,75.04,589.62,72.56,4.92,12.21,96.25,679.49,83.73,1.55,43.52,86.46,715.32,60.79,5.9,35.8,98.48,454.64,69.67,4.52,29.41,89.06,2439.07,No,537.458531230136
11,36.27318181358304,9.288433622503389,42.50904039649281,0.2049576622322806,0.15731421208474072,19,36,75,0.0,4,3.094,2.854,32.71,401.2,65.17,1.66,18.56,90.28,723.32,57.07,2.38,-1.65,92.76,542.9,85.35,1.93,37.22,86.04,728.85,53.94,3.09,33.32,88.0,383.7,65.38,2.26,21.86,89.27,2378.77,No,184.2256712518305
7,38.838556009280474,7.3657252831826865,58.451575036443465,0.9743037405035936,0.22128234301486682,22,13,64,0.0,8,3.644,3.485,58.31,192.3,80.85,5.32,26.21,99.32,412.63,71.97,5.86,13.98,92.19,386.4,84.74,5.61,14.14,70.64,385.47,94.6,4.34,0.33,71.64,676.81,83.04,5.28,13.66,83.45,1861.31,No,343.6469078428057
1,28.349543481937808,9.12884748754939,42.15319403954566,0.6931870037873944,0.23109245619781021,19,34,100,0.0,4,3.748,3.44,51.16,360.1,92.68,2.96,4.09,93.04,719.81,67.07,4.7,8.69,98.28,631.3,78.46,4.68,35.66,96.77,712.92,52.63,0.74,36.3,98.38,490.38,72.71,3.27,21.18,96.62,2554.41,No,253.08682520226407
1,36.50823442247244,7.766393039017134,42.82403333901103,0.5614490173110046,0.11880358030920941,19,35,100,0.0,4,5.28,6.335,15.37,50.0,44.18,9.53,20.54,39.88,255.1,45.63,6.25,16.43,36.25,87.29,20.6,7.33,18.92,26.53,350.23,15.77,7.23,19.93,66.65,283.39,31.54,7.58,18.95,42.33,976.01,Yes,130.90665685654585
13,27.52018753900977,8.201999010757321,40.62611887872816,0.36697637339645,0.33169267879335523,19,35,100,0.0,4,5.703,6.465,24.43,71.2,30.87,6.97,22.68,49.26,271.95,35.42,10.28,23.58,56.38,53.9,16.5,6.98,32.82,23.8,300.57,19.34,8.81,33.32,49.3,78.79,25.53,8.26,28.1,44.68,705.21,Yes,349.8415497795459
9,32.103005589430374,7.505035449109299,51.38938260520986,0.0443890012069179,0.6757069099985857,21,53,50,0.0,4,4.872,5.135,20.95,97.4,23.1,11.54,20.39,69.45,251.35,28.54,9.68,20.45,33.71,42.58,14.56,8.09,30.26,50.4,38.47,44.09,9.61,34.22,53.51,65.69,27.57,9.73,26.33,51.77,398.09,Yes,750.7088900548468
3,39.88749909470283,6.9840045688319705,43.13612102767623,0.369135907964135,0.08384637643937737,19,33,100,0.0,6,5.266,5.226,18.62,99.4,14.45,9.54,28.63,66.72,292.58,35.75,6.7,22.47,26.94,330.45,39.98,10.55,28.05,45.35,56.24,23.19,6.82,29.5,28.01,263.29,28.34,8.4,27.16,41.76,942.56,Yes,90.64162649713111
7,33.254653899823836,6.255239612394698,41.37542923117252,0.4989128732895759,0.1619263501248685,19,35,100,0.0,4,4.427,4.567,20.76,42.3,30.6,7.02,28.26,62.63,96.73,29.66,11.85,21.66,49.75,33.82,34.24,6.54,34.18,55.78,295.56,38.16,9.54,24.0,62.92,358.81,33.16,8.74,27.02,57.77,784.92,Yes,179.0094621212588
6,31.47836010677308,6.94467584140754,48.534775049602715,0.2114595093868867,0.329216950814998,21,73,0,0.0,8,2.922,2.632,57.16,213.9,83.07,0.67,14.61,92.23,459.31,79.49,0.92,0.14,85.7,628.13,55.67,5.51,6.29,73.6,451.01,58.48,0.54,34.89,84.87,520.69,69.18,1.91,13.98,84.1,2059.14,No,361.0539717801236
8,34.406186813045956,7.676091146784079,38.09823532293407,0.1731367912738325,0.28670633225793696,31,22,0,0.0,10,2.92,2.624,55.48,451.5,67.19,0.55,3.38,81.01,586.59,82.84,1.99,28.37,98.13,619.51,57.93,3.48,22.09,96.12,506.36,71.15,3.59,21.22,91.57,390.15,69.78,2.4,18.76,91.71,2102.61,No,341.80859325296115
